Young's modulus,{\displaystyle E=\sigma /\varepsilon },1773-06-13T00:00:00Z,United Kingdom
Dirichlet's principle,{\displaystyle \Delta u+f=0},1805-02-13T00:00:00Z,Germany
Lie algebroid,"{\displaystyle {\begin{aligned}\pi \colon E&\twoheadrightarrow M\\{}[,]\colon \Gamma (E)\otimes \Gamma (E)&\to \Gamma (E)\\\rho \colon E&\to \mathrm {T} M\\\forall e,e'\in \Gamma (E)\forall \phi \in {\mathcal {C}}^{\infty }(M)\colon [e,\phi e']&=(\rho (e)\phi )e'+\phi [e,e']\end{aligned}}}",1842-12-17T00:00:00Z,Norway
Dirichlet beta function,{\displaystyle \beta (s)=\sum _{n=0}^{\infty }{\frac {(-1)^{n}}{(2n+1)^{s}}}},1805-02-13T00:00:00Z,Germany
Fréchet distribution,{\displaystyle f(x)={\frac {k}{b}}\left({\frac {x-a}{b}}\right)^{-k-1}\mathrm {e} ^{-\left({\frac {x-a}{b}}\right)^{-k}}},1878-09-02T00:00:00Z,France
Hamilton's rule,{\displaystyle rB>C},1936-08-01T00:00:00Z,Egypt
Curie constant,{\displaystyle C={\frac {\mu _{0}\mu _{\mathrm {B} }^{2}}{3k_{\mathrm {B} }}}ng^{2}J(J+1)},1859-05-15T00:00:00Z,France
Hamilton's equations,"{\displaystyle {\frac {\mathrm {d} {\boldsymbol {p}}}{\mathrm {d} t}}=-{\frac {\partial {\mathcal {H}}}{\partial {\boldsymbol {q}}}},\quad {\frac {\mathrm {d} {\boldsymbol {q}}}{\mathrm {d} t}}=+{\frac {\partial {\mathcal {H}}}{\partial {\boldsymbol {p}}}}}",1805-08-04T00:00:00Z,Ireland
Heisenberg model,{\displaystyle {\begin{aligned}{\mathcal {H}}&=(\mathbb {C} ^{2})^{\otimes N}\\H&=-{\frac {1}{2}}\sum _{j\in \mathbb {Z} /N}(J_{x}\sigma _{j}^{x}\sigma _{j+1}^{x}+J_{y}\sigma _{j}^{y}\sigma _{j+1}^{y}+J_{z}\sigma _{j}^{z}\sigma _{j+1}^{z}+h\sigma _{j}^{z})\end{aligned}}},1901-12-05T00:00:00Z,Germany
Tsiolkovsky rocket equation,{\displaystyle \Delta v=v_{\mathrm {e} }\ln {\frac {m_{0}}{m_{\mathrm {f} }}}},1857-09-17T00:00:00Z,Russia
Lemaître–Tolman metric,"{\displaystyle \mathrm {d} s^{2}=\mathrm {d} t^{2}-{\frac {(R')^{2}}{1+2E}}\mathrm {d} r^{2}-R^{2}\,\mathrm {d} \Omega ^{2}}",1894-07-17T00:00:00Z,Belgium
Fréchet space,"{\displaystyle {\begin{aligned}&\|-\|_{1},\|-\|_{2},\dotsc \colon X\to \mathbb {R} _{\geq 0}\\&\|\lambda x\|_{k}=|\lambda |\|x\|_{k}\\&\|x+y\|_{k}\leq \|x\|_{k}+\|y\|_{k}\\&x=0\iff \forall k>0\colon \|x\|_{k}=0\\&U\in \operatorname {Open} (X)\iff \forall u\in U\exists K>0,r>0\colon \{x\in X\colon \forall k\geq K\colon \|u-x\|_{k}<r\}\subset U\end{aligned}}}",1878-09-02T00:00:00Z,France
Dodgson condensation,"{\displaystyle \mu =\left\langle (l,s),j,m_{j}=j|\mu _{z}|(l,s),j,m_{j}=j\right\rangle }",1832-01-27T00:00:00Z,United Kingdom
Tisserand's criterion,{\displaystyle {\frac {1}{2a_{1}}}+{\sqrt {a_{1}(1-e_{1}^{2})}}\cos i_{1}={\frac {1}{2a_{2}}}+{\sqrt {a_{2}(1-e_{2}^{2})}}\cos i_{2}},1845-01-13T00:00:00Z,France
uncertainty principle,{\displaystyle \sigma _{x}\sigma _{p}\geq {\frac {\hbar }{2}}},1901-12-05T00:00:00Z,Germany
Hawking radiation,{\displaystyle T_{\mathrm {H} }={\frac {1}{8\pi M}}},1942-01-08T00:00:00Z,United Kingdom
Hamilton–Jacobi equation,"{\displaystyle -{\frac {\partial S}{\partial t}}=H\left({\boldsymbol {q}},{\frac {\partial S}{\partial {\boldsymbol {q}}}},t\right)}",1805-08-04T00:00:00Z,Ireland
Tisserand's parameter,{\displaystyle T_{P}\ ={\frac {a_{P}}{a}}+2\cos i{\sqrt {{\frac {a}{a_{P}}}(1-e^{2})}}},1845-01-13T00:00:00Z,France
Gall–Peters projection,{\displaystyle {\begin{aligned}x&={\frac {R\pi \lambda \cos 45^{\circ }}{180^{\circ }}}={\frac {R\pi \lambda }{180^{\circ }{\sqrt {2}}}}\\y&={\frac {R\sin \varphi }{\cos 45^{\circ }}}=R{\sqrt {2}}\sin \varphi \end{aligned}}},1916-05-22T00:00:00Z,Germany
Clausius–Mossotti relation,{\displaystyle {\frac {\epsilon _{\text{r}}-1}{\epsilon _{\text{r}}+2}}={\frac {N\alpha }{3\epsilon _{0}}}},1822-01-02T00:00:00Z,Poland
bel,{\displaystyle B=\ln {\sqrt {10}}Np},1847-03-03T00:00:00Z,United Kingdom
Clairaut's equation,{\displaystyle y(x)=x{\frac {\mathrm {d} y}{\mathrm {d} x}}+f\left({\frac {\mathrm {d} y}{\mathrm {d} x}}\right)},1713-05-13T00:00:00Z,France
symmetry of second derivatives,"{\displaystyle {\frac {\partial }{\partial x}}\left({\frac {\partial }{\partial y}}f(x,y)\right)={\frac {\partial }{\partial y}}\left({\frac {\partial }{\partial x}}f(x,y)\right)}",1713-05-13T00:00:00Z,France
Stefan-Boltzmann constant,"{\displaystyle \sigma ={\frac {5\,454\,781\,984\,210\,512\,994\,952\,000\,000\pi ^{5}}{29\,438\,455\,734\,650\,141\,042\,413\,712\,126\,365\,436\,049}}\mathrm {W} /(\mathrm {m} ^{2}\cdot \mathrm {K} ^{4})}",1835-03-24T00:00:00Z,Austria
graded Lie algebra,"{\displaystyle {\begin{aligned}{\mathfrak {g}}&=\bigoplus _{i\in {\mathbb {Z} }}{\mathfrak {g}}_{i}\\{}[-,-]&\colon {\mathfrak {g}}_{i}\otimes {\mathfrak {g}}_{j}\to {\mathfrak {g}}_{i+j}\end{aligned}}}",1842-12-17T00:00:00Z,Norway
Von Neumann equation,"{\displaystyle {\frac {\partial {\hat {\rho }}}{\partial t}}=-{\frac {i}{\hbar }}\left[{\hat {H}},{\hat {\rho }}\right]}",1903-12-28T00:00:00Z,Hungary
Lie algebra,"{\displaystyle {\begin{aligned}\forall x\in {\mathfrak {g}}\colon \;0&=[x,x]\\\forall x,y,z\in {\mathfrak {g}}\colon \;0&=[[x,y],z]+[[y,z],x]+[[z,x],y]\end{aligned}}}",1842-12-17T00:00:00Z,Norway
Cramér–Rao bound,{\displaystyle \operatorname {var} (T)\geq {\frac {[\psi '(\theta )]^{2}}{I(\theta )}}},1878-09-02T00:00:00Z,France
Friedmann–Lemaître–Robertson–Walker metric,"{\displaystyle \mathrm {d} s^{2}=\mathrm {d} t^{2}-a^{2}(t)\left(\mathrm {d} x^{2}+k{\frac {(x\,\mathrm {d} x)^{2}}{1-kx^{2}}}\right)}",1894-07-17T00:00:00Z,Belgium
Grothendieck–Hirzebruch–Riemann–Roch theorem,{\displaystyle {\mbox{ch}}(f_{\mbox{!}}{\mathcal {F}}^{\bullet }){\mbox{td}}(Y)=f_{*}({\mbox{ch}}({\mathcal {F}}^{\bullet }){\mbox{td}}(X))},1839-12-09T00:00:00Z,Germany
Lemaître coordinates,{\displaystyle ds^{2}=\left(1-{r_{g} \over r}\right)dt^{2}-{dr^{2} \over 1-{r_{g} \over r}}-r^{2}\left(d\theta ^{2}+\sin ^{2}\theta d\phi ^{2}\right)},1894-07-17T00:00:00Z,Belgium
Russell's paradox,{\displaystyle R:=\{x\mid x\notin x\}},1872-05-18T00:00:00Z,United Kingdom
Cayley–Hamilton theorem,{\displaystyle p_{A}(A)=0},1805-08-04T00:00:00Z,Ireland
Lie superalgebra,"{\displaystyle {\begin{aligned}{\mathfrak {g}}&={\mathfrak {g}}_{0}\oplus {\mathfrak {g}}_{1}\\{}[{\mathfrak {g}}_{i},{\mathfrak {g}}_{j}]&\subset {\mathfrak {g}}_{(i+j){\bmod {2}}}\\0&=[x,y]+(-1)^{|x||y|}[y,x]\\0&=(-1)^{|x||z|}[x,[y,z]]+(-1)^{|y||x|}[y,[z,x]]+(-1)^{|z||y|}[z,[x,y]]\\0&=[x,x]\qquad (x\in {\mathfrak {g}}_{0})\\0&=[x,[x,x]]\qquad (x\in {\mathfrak {g}}_{1})\end{aligned}}}",1842-12-17T00:00:00Z,Norway
Clairaut's theorem,{\displaystyle g(\varphi )=G_{\text{equator}}\left(1+\left({\frac {5}{2}}m-f\right)\sin ^{2}\varphi \right)},1713-05-13T00:00:00Z,France
Gibbons–Hawking ansatz,"{\displaystyle {\begin{aligned}\mathrm {d} s^{2}&=V\,\mathrm {d} {\vec {r}}^{2}+V^{-1}(\mathrm {d} \theta +{\vec {\omega }}\cdot \mathrm {d} {\vec {r}})^{2}\\\mathrm {d} V&=\star \mathrm {d} \omega \end{aligned}}}",1942-01-08T00:00:00Z,United Kingdom
Pappus' area theorem,{\displaystyle A_{ABDE}+A_{ACFG}=A_{BCLM}},1713-05-13T00:00:00Z,France
Clausius number,{\displaystyle {\mathit {Cl}}={\frac {vl\rho }{\lambda \Delta T}}},1822-01-02T00:00:00Z,Poland
Malthusian growth model,{\displaystyle P(t)=P(0)e^{rt}},1766-02-14T00:00:00Z,United Kingdom
Malthusian growth model,{\displaystyle P(t)=P(0)e^{rt}},1766-02-13T00:00:00Z,United Kingdom
Dirichlet hyperbola method,{\displaystyle \sum _{n\leqslant x}f(n)=\sum _{n\leqslant x}\sum _{ab=n}g(a)h(b)=\sum _{a\leqslant {\sqrt {x}}}\sum _{b\leqslant {\frac {x}{a}}}g(a)h(b)+\sum _{b\leqslant {\sqrt {x}}}\sum _{a\leqslant {\frac {x}{b}}}g(a)h(b)-\sum _{a\leqslant {\sqrt {x}}}\sum _{b\leqslant {\sqrt {x}}}g(a)h(b)},1805-02-13T00:00:00Z,Germany
Stefan number,{\displaystyle {\mathit {Ste}}={\frac {c_{p}\Delta T}{Q}}},1835-03-24T00:00:00Z,Austria
bel,{\displaystyle {\text{B}}={\frac {1}{2}}\cdot \ln {10}\cdot {\text{Np}}},1847-03-03T00:00:00Z,United Kingdom
differential graded Lie algebra,"{\displaystyle {\begin{aligned}L&=\bigoplus _{i\in \mathbb {Z} }L_{i}\\\mathrm {d} &\colon L_{i}\to L_{i+1}\\{}[-,-]&\colon L_{i}\otimes L_{j}\to L_{i+j}\\{}[x,y]&=(-)^{\deg x\deg y+1}[y,x]\\0&=(-)^{\deg x\deg z}[x,[y,z]]+(-)^{\deg y\deg x}[y,[z,x]]+(-)^{\deg z\deg y}[z,[x,y]]\\\mathrm {d} [x,y]&=[\mathrm {d} x,y]+(-)^{\deg x}[x,\mathrm {d} y]\end{aligned}}}",1842-12-17T00:00:00Z,Norway
Karmarkar's algorithm,{\displaystyle O(n^{3.5}L^{2}\cdot \log L\cdot \log \log L)},1957-01-01T00:00:00Z,India
Dirichlet L-function,"{\displaystyle L(s,\chi )=\sum _{n=1}^{\infty }{\frac {\chi (n)}{n^{s}}}}",1805-02-13T00:00:00Z,Germany
Von Neumann's trace inequality,{\displaystyle \left|\operatorname {Tr} (AB)\right|\leq \sum _{i=1}^{n}\alpha _{i}\beta _{i}},1903-12-28T00:00:00Z,Hungary
Hamiltonian,"{\displaystyle H(t,x(t),u(t),\lambda (t),t)=f(t,x(t),u(t))+\lambda (t)\cdot g(t,x(t),u(t))}",1805-08-04T00:00:00Z,Ireland
Cassini's identity,{\displaystyle F_{n-1}F_{n+1}-F_{n}^{2}=(-1)^{n}},1625-06-08T00:00:00Z,Italy
power-law fluid,{\displaystyle \tau =K\left({\frac {\partial u}{\partial y}}\right)^{n}},1853-09-02T00:00:00Z,Latvia
Dirichlet convolution,"{\displaystyle (f*g)(n)=\sum _{d\mid n}f(d)g(n/d)\qquad (f,g\colon \mathbb {Z} ^{+}\to \mathbb {C} )}",1805-02-13T00:00:00Z,Germany
Hellmann–Feynman theorem,{\displaystyle {\frac {\mathrm {d} E_{\lambda }}{\mathrm {d} \lambda }}=\left\langle \psi _{\lambda }\left|{\frac {\mathrm {d} {\hat {H}}_{\lambda }}{\mathrm {d} \lambda }}\right|\psi _{\lambda }\right\rangle },1918-05-11T00:00:00Z,United States
Stefan-Boltzmann law,{\displaystyle M_{\mathrm {b} }=\sigma T^{4}},1835-03-24T00:00:00Z,Austria
Airy function Ai,{\displaystyle {\begin{array}{lcl}\mathrm {Ai} (z)&=&{\frac {1}{3}}{\sqrt {z}}\left(\mathrm {I} _{-{\frac {1}{3}}}(w)-\mathrm {I} _{\frac {1}{3}}(w)\right)\\w&=&{\frac {2}{3}}z^{\frac {3}{2}}\end{array}}},1801-07-27T00:00:00Z,United Kingdom
Clausius theorem,{\displaystyle \oint {\frac {\delta Q}{T}}\leq 0},1822-01-02T00:00:00Z,Poland
Airy disk,{\displaystyle I(\theta )=I_{0}\left({\frac {2J_{1}(ka\sin \theta )}{ka\sin \theta }}\right)^{2}},1801-07-27T00:00:00Z,United Kingdom
Airy function Bi,{\displaystyle {\begin{array}{lcl}\mathrm {Bi} (z)&=&{\sqrt {\frac {z}{3}}}\left(\mathrm {I} _{-{\frac {1}{3}}}(w)+\mathrm {I} _{\frac {1}{3}}(w)\right)\\w&=&{\frac {2}{3}}z^{\frac {3}{2}}\end{array}}},1801-07-27T00:00:00Z,United Kingdom
von Neumann entropy,{\displaystyle S=-\operatorname {tr} \rho \log \rho },1903-12-28T00:00:00Z,Hungary
Lie algebra representation,{\displaystyle \rho \colon {\mathfrak {g}}\to {\mathfrak {gl}}(V)},1842-12-17T00:00:00Z,Norway
Ptolemaic graph,"{\displaystyle d(u,v)d(w,x)+d(u,x)d(v,w)\geqslant d(u,w)d(v,x)}",0100-01-01T00:00:00Z,Egypt
Ptolemaic graph,"{\displaystyle d(u,v)d(w,x)+d(u,x)d(v,w)\geqslant d(u,w)d(v,x)}",0100-01-01T00:00:00Z,Ancient Egypt
Karmarkar's algorithm,{\displaystyle O(n^{3.5}L^{2}\cdot \log L\cdot \log \log L)},1957-01-01T00:00:00Z,Mughal Empire
Hamilton–Jacobi–Bellman equation,"{\displaystyle {V}(x,t)+\min _{u}\left\{\nabla V(x,t)\cdot F(x,u)+C(x,u)\right\}=0}",1805-08-04T00:00:00Z,Ireland
Bekenstein-Hawking entropy,{\displaystyle S={\frac {k_{\mathrm {B} }c^{3}A}{4\hbar G}}},1942-01-08T00:00:00Z,United Kingdom
Erdős–Turán inequality,{\displaystyle C_{\mathrm {max} }={\frac {n^{2}}{\sin ^{2}\theta }}},1910-08-18T00:00:00Z,Hungary
Hartle–Hawking state,"{\displaystyle \Psi [(M,h)]\propto \sum _{N}\int _{(\partial N,g\upharpoonright \partial N)=(M,h)}\mathrm {D} g\,\exp \left(-\int _{N}{\mathcal {L}}_{\text{EH}}[g]\right)}",1942-01-08T00:00:00Z,United Kingdom
Wold's decomposition,{\displaystyle V=(\oplus _{\alpha \in A}S)\oplus U},1903-12-28T00:00:00Z,Hungary
Riemann–Roch theorem,"{\displaystyle \dim \operatorname {H} ^{0}(\Sigma ,L)-\dim \operatorname {H} ^{1}(\Sigma ,L)=\deg(L)+1-g(\Sigma )}",1839-12-09T00:00:00Z,Germany
Stefan-Boltzmann constant,{\displaystyle \sigma ={\frac {2\pi ^{5}k_{\mathrm {B} }^{4}}{15h^{3}c^{2}}}},1835-03-24T00:00:00Z,Austria
Hamiltonian matrix,{\displaystyle P=\sum _{n=0}^{p}A(n)x^{n}=A(0)+A(1)x+A(2)x^{2}+\cdots +A(p)x^{p}},1805-08-04T00:00:00Z,Ireland
Hubble–Lemaître law,{\displaystyle v=H_{0}D},1894-07-17T00:00:00Z,Belgium
Diesel cycle,{\displaystyle \eta _{th}is[[thermalefficiency]]},1858-03-18T00:00:00Z,France
Hamiltonian vector field,"{\displaystyle \mathrm {d} H=\omega (X_{H},-)}",1805-08-04T00:00:00Z,Ireland
Gödel's ontological proof,"{\displaystyle {\begin{array}{rl}A1&(P(p)\land \Box \forall x(p(x)\to q(x)))\to P(q)\\A2&P(\neg p)\iff \neg P(p)\\T1&P(p)\to \Diamond \exists xp(x)\\D1&G(x)\iff \forall p(P(p)\to p(x))\\A3&P(G)\\T2&\Diamond \exists xG(x)\\D2&S(p,x)\iff p(x)\land \forall q(q(x)\to \Box \forall y(p(y)\to q(y)))\\A4&P(p)\to \Box P(p)\\T3&G(x)\to S(G,x)\\D3&E(x)\iff \forall p(S(p,x)\to \Box \exists yp(y))\\A5&P(E)\\T4&\Box \exists xG(x)\end{array}}}",1906-04-28T00:00:00Z,Czech Republic
Hamiltonian system,"{\displaystyle H({\boldsymbol {q}},{\boldsymbol {p}},t)}",1805-08-04T00:00:00Z,Ireland
König's theorem,{\displaystyle \nu (G)=\tau (G)},1884-09-21T00:00:00Z,Hungary
body mass index,{\displaystyle \mathrm {BMI} ={\frac {m}{l^{2}}}},1796-02-22T00:00:00Z,Belgium
von Neumann algebra,{\displaystyle {\begin{aligned}N''&=N\\1&\in N\end{aligned}}},1903-12-28T00:00:00Z,Hungary
quaternion,"{\displaystyle a+bi+cj+dk,\quad i^{2}=j^{2}=k^{2}=ijk=-1}",1805-08-04T00:00:00Z,Ireland
Hamiltonian function,{\displaystyle H=\sum p_{i}{\dot {q}}_{i}-L},1805-08-04T00:00:00Z,Ireland
Dirichlet's unit theorem,"{\displaystyle \left[1\times \log \left|{{\sqrt {5}}+1 \over 2}\right|,\quad 1\times \log \left|{-{\sqrt {5}}+1 \over 2}\right|\ \right]}",1805-02-13T00:00:00Z,Germany
Heisenberg picture,{\displaystyle {\begin{aligned}|\psi (t)\rangle &=|\psi (0)\rangle \\O(t)&=\exp(\mathrm {i} Ht/\hbar )O(0)\exp(-\mathrm {i} Ht/\hbar )\end{aligned}}},1901-12-05T00:00:00Z,Germany
von Neumann universe,{\displaystyle {\begin{aligned}V_{\alpha }&={\begin{cases}{\mathcal {P}}(V_{\beta })&\exists \beta \colon \alpha =\beta +1\\\bigcup _{\gamma <\alpha }V_{\gamma }&\nexists \beta \colon \alpha =\beta +1\end{cases}}\\V&=\bigcup _{\alpha \in \operatorname {Ord} }V_{\alpha }\end{aligned}}},1903-12-28T00:00:00Z,Hungary
matroid,{\displaystyle {\begin{aligned}{\mathcal {I}}&\neq \varnothing \\Y\subset X\in {\mathcal {I}}&\implies Y\in {\mathcal {I}}\\X\in {\mathcal {I}}\ni Y\land |X|<|Y|&\implies \exists y\in Y\setminus X\colon X\cup \{y\}\in {\mathcal {I}}\end{aligned}}},1907-03-23T00:00:00Z,United States
Fermi–Dirac statistics,"{\displaystyle A(S,i)=|S|+\sum _{j}\left(B(S\cap X_{j},j,i)-|S\cap X_{j}|\right)}",1901-09-29T00:00:00Z,Italy
Archimedean property,"{\displaystyle nx>y,y>x>0,n\in \mathbb {N} }",-0286-01-01T00:00:00Z,Ancient Rome
Nernst-Einstein Equation,{\displaystyle \Lambda _{m}^{0}={\frac {F^{2}}{RT}}\left(\nu _{+}z_{+}^{2}D_{+}+\nu _{-}z_{-}^{2}D_{-}\right)},1879-03-14T00:00:00Z,Germany
Quadratic sieve,"{\displaystyle e^{(1+o(1)){\sqrt {\ln n\ln \ln n}}}=L_{n}\left[1/2,1\right]}",1944-11-24T00:00:00Z,United States
Fermi level,{\displaystyle V_{\mathrm {A} }-V_{\mathrm {B} }={\frac {\mu _{\mathrm {A} }-\mu _{\mathrm {B} }}{-e}}},1901-09-29T00:00:00Z,Italy
Barnett effect,{\displaystyle M=\chi \omega /\gamma },1873-12-14T00:00:00Z,United States
Marangoni number,{\displaystyle {\mathit {Mg}}={\frac {l\Delta T}{\eta a}}{\frac {\mathrm {d} \gamma }{\mathrm {d} T}}},1840-04-29T00:00:00Z,Italy
Dvoretzky–Kiefer–Wolfowitz inequality,{\displaystyle \Pr {\Bigl (}\sup _{x\in \mathbb {R} }{\bigl (}F_{n}(x)-F(x){\bigr )}>\varepsilon {\Bigr )}\leq e^{-2n\varepsilon ^{2}}\qquad {\text{for every }}\varepsilon \geq {\sqrt {{\tfrac {1}{2n}}\ln 2}}},1916-05-03T00:00:00Z,Ukraine
huge cardinal,{\displaystyle {}^{j(\kappa )}M\subset M},1943-08-02T00:00:00Z,United States
Thouless energy,{\displaystyle E_{\mathrm {T} }=\hbar D/L^{2}},1934-09-21T00:00:00Z,United Kingdom
Euler's criterion,"{\displaystyle \left({\frac {a}{p}}\right)={\begin{cases}1&{\text{ if }}a{\text{ is a quadratic residue modulo }}p{\text{ and }}a\not \equiv 0{\pmod {p}},\\-1&{\text{ if }}a{\text{ is a quadratic non-residue modulo }}p,\\0&{\text{ if }}a\equiv 0{\pmod {p}}.\end{cases}}}",1707-04-15T00:00:00Z,Switzerland
Bejan number for entropy,{\displaystyle {\mathit {Be}}_{S}={\frac {S(\Delta T)}{S(\Delta T)+S(\Delta p)}}},1948-09-24T00:00:00Z,Romania
Gelfond's constant,{\displaystyle e^{\pi }=(e^{\pi i})^{-i}=(-1)^{-i}},1906-10-24T00:00:00Z,Russia
Ohm's law,{\displaystyle V=R\cdot I},1789-03-16T00:00:00Z,Germany
Gilbert–Varshamov bound,"{\displaystyle A_{q}(n,d)\geqslant {\frac {q^{n}}{\sum _{j=0}^{d-1}{\binom {n}{j}}(q-1)^{j}}}}",1927-04-09T00:00:00Z,Georgia
Gallai's theorem,{\displaystyle \nu (G)+\rho (G)=|G|},1912-07-15T00:00:00Z,Hungary
Favard constant,{\displaystyle K_{r}={\frac {4}{\pi }}\sum \limits _{k=0}^{\infty }\left[{\frac {(-1)^{k}}{2k+1}}\right]^{r+1}},1902-08-28T00:00:00Z,France
Routhian mechanics,"{\displaystyle L(q_{1},q_{2},\ldots ,{\dot {q}}_{1},{\dot {q}}_{2},\ldots ,t)\,,\quad {\dot {q}}_{i}={\frac {dq_{i}}{dt}}\,}",1831-01-20T00:00:00Z,Canada
Kempner function,{\displaystyle n\mapsto \min \left\{k\in \mathbb {Z} ^{+}\colon n|k!\right\}},1880-09-22T00:00:00Z,United Kingdom
Moore matrix,"{\displaystyle M_{i,j}=\alpha _{i}^{q^{j-1}}}",1862-01-26T00:00:00Z,United States
Erdős–Tenenbaum–Ford constant,{\displaystyle 1-{\frac {1+\log \log 2}{\log 2}}},1952-04-01T00:00:00Z,France
Levinson's inequality,{\displaystyle {\frac {\sum _{i=1}^{n}p_{i}f(x_{i})}{\sum _{i=1}^{n}p_{i}}}-f\left({\frac {\sum _{i=1}^{n}p_{i}x_{i}}{\sum _{i=1}^{n}p_{i}}}\right)\leq {\frac {\sum _{i=1}^{n}p_{i}f(2a-x_{i})}{\sum _{i=1}^{n}p_{i}}}-f\left({\frac {\sum _{i=1}^{n}p_{i}(2a-x_{i})}{\sum _{i=1}^{n}p_{i}}}\right)},1912-08-11T00:00:00Z,United States
N-body units,{\displaystyle {\begin{aligned}R^{-1}&={\frac {1}{M^{2}}}\sum _{i\neq j}{\frac {m_{i}m_{j}}{\|{\vec {r}}_{i}-{\vec {r}}_{j}\|}}\\M&=\sum _{i}m_{i}\\G\end{aligned}}},1931-07-23T00:00:00Z,France
Euler's three-body problem,{\displaystyle u=\int {\frac {\mathrm {d} \xi }{\sqrt {E\cosh ^{2}\xi +\left({\frac {Gm(M_{1}+M_{2})}{a}}\right)\cosh \xi -\gamma }}}=\int {\frac {\mathrm {d} \eta }{\sqrt {-E\cos ^{2}\eta +\left({\frac {Gm(M_{1}-M_{2})}{a}}\right)\cos \eta +\gamma }}}},1707-04-15T00:00:00Z,Switzerland
Q15852078,"{\displaystyle \|y_{1}-y_{2}\|\leq {\sqrt {{\|x-y_{1}\|}^{2}-d^{2}}}+{\sqrt {{\|x-y_{2}\|}^{2}-d^{2}}},\quad d=\inf _{y\in {\mathcal {M}}}\|x-y\|}",1875-05-14T00:00:00Z,Italy
F-distribution,{\displaystyle p(x)=\prod \limits _{t\in K}(x-t)},1881-10-20T00:00:00Z,United States
Moishezon manifold,"{\displaystyle \dim _{\mathbb {C} }M=\operatorname {tr\,deg} _{\mathbb {C} }K(M)}",1937-10-26T00:00:00Z,Ukraine
Faraday constant,{\displaystyle F=eN_{\mathrm {A} }},1791-09-22T00:00:00Z,United Kingdom
Calabi conjecture,{\displaystyle \omega +dd'\phi },1923-05-11T00:00:00Z,Italy
Cochran's C test,{\displaystyle C_{j}={\frac {S_{j}^{2}}{\displaystyle \sum _{i=1}^{N}S_{i}^{2}}}},1909-07-15T00:00:00Z,United Kingdom
Li Shanlan identity,,1811-01-02T00:00:00Z,People's Republic of China
Ramanujan–Nagell equation,{\displaystyle 2^{n}-7=x^{2}},1895-07-13T00:00:00Z,Norway
Archimedes' twin circles,{\displaystyle d={\frac {ab}{a+b}}},-0286-01-01T00:00:00Z,ancient Syracuse
Einstein's constant,{\displaystyle \kappa ={\frac {8\pi G}{c^{2}}}},1879-03-14T00:00:00Z,Germany
Huber's equation,{\displaystyle \sigma _{red}={\sqrt {({\sigma }^{2})+3({\tau }^{2})}}},1872-01-04T00:00:00Z,Poland
Archimedean spiral,{\displaystyle r=a+b\theta },-0286-01-01T00:00:00Z,Ancient Rome
Nakajima–Zwanzig equation,"{\displaystyle \partial _{t}\rho ={\frac {i}{\hbar }}[\rho ,H]=L\rho }",1928-04-09T00:00:00Z,United States
syntonic comma,"{\displaystyle {\frac {\left({\frac {3}{2}}\right)^{4}}{2^{2}}}={\frac {3^{4}}{2^{6}}}={\frac {81}{64}}\approx 407{,}82\;\mathrm {Cent} }",-0100-01-01T00:00:00Z,Italy
syntonic comma,"{\displaystyle {\frac {\left({\frac {3}{2}}\right)^{4}}{2^{2}}}={\frac {3^{4}}{2^{6}}}={\frac {81}{64}}\approx 407{,}82\;\mathrm {Cent} }",-0100-01-01T00:00:00Z,Egypt
Von Zeipel theorem,{\displaystyle F=-{\frac {L(P)}{4\pi GM_{*}(P)}}g_{\textrm {eff}}},1873-02-08T00:00:00Z,Sweden
Artin–Mazur zeta function,{\displaystyle \zeta _{f}(z)=\exp \left(\sum _{n=1}^{\infty }{\text{card}}\left({\text{Fix}}(f^{n})\right){\frac {z^{n}}{n}}\right)},1937-12-19T00:00:00Z,United States
Kullback–Leibler divergence,{\displaystyle D_{\text{KL}}(P\parallel Q)=\sum _{x\in {\mathcal {X}}}P(x)\log \left({\frac {P(x)}{Q(x)}}\right)},1907-04-03T00:00:00Z,United States
Dvoretzky–Kiefer–Wolfowitz inequality,{\displaystyle \Pr {\Bigl (}\sup _{x\in \mathbb {R} }{\bigl (}F_{n}(x)-F(x){\bigr )}>\varepsilon {\Bigr )}\leq e^{-2n\varepsilon ^{2}}\qquad {\text{for every }}\varepsilon \geq {\sqrt {{\tfrac {1}{2n}}\ln 2}}},1910-03-19T00:00:00Z,United States
Favard operator,{\displaystyle [{\mathcal {F}}_{n}(f)](x)={\frac {1}{\sqrt {n\pi }}}\sum _{k=-\infty }^{\infty }{\exp {\left({-n{\left({{\frac {k}{n}}-x}\right)}^{2}}\right)}f\left({\frac {k}{n}}\right)}},1902-08-28T00:00:00Z,France
Dvoretzky–Kiefer–Wolfowitz inequality,{\displaystyle \Pr {\Bigl (}\sup _{x\in \mathbb {R} }{\bigl (}F_{n}(x)-F(x){\bigr )}>\varepsilon {\Bigr )}\leq e^{-2n\varepsilon ^{2}}\qquad {\text{for every }}\varepsilon \geq {\sqrt {{\tfrac {1}{2n}}\ln 2}}},1910-03-19T00:00:00Z,Poland
Hamiltonian operator,{\displaystyle {\hat {H}}={\hat {T}}+{\hat {V}}},1805-08-04T00:00:00Z,Ireland
Ricci flow,{\displaystyle {\frac {\partial }{\partial t}}g_{t}=-2\operatorname {Ric} [g_{t}]},1805-08-04T00:00:00Z,Ireland
